,timeCode,blendShapes.EyeBlinkLeft,blendShapes.EyeLookDownLeft,blendShapes.EyeLookInLeft,blendShapes.EyeLookOutLeft,blendShapes.EyeLookUpLeft,blendShapes.EyeSquintLeft,blendShapes.EyeWideLeft,blendShapes.EyeBlinkRight,blendShapes.EyeLookDownRight,blendShapes.EyeLookInRight,blendShapes.EyeLookOutRight,blendShapes.EyeLookUpRight,blendShapes.EyeSquintRight,blendShapes.EyeWideRight,blendShapes.JawForward,blendShapes.JawLeft,blendShapes.JawRight,blendShapes.JawOpen,blendShapes.MouthClose,blendShapes.MouthFunnel,blendShapes.MouthPucker,blendShapes.MouthLeft,blendShapes.MouthRight,blendShapes.MouthSmileLeft,blendShapes.MouthSmileRight,blendShapes.MouthFrownLeft,blendShapes.MouthFrownRight,blendShapes.MouthDimpleLeft,blendShapes.MouthDimpleRight,blendShapes.MouthStretchLeft,blendShapes.MouthStretchRight,blendShapes.MouthRollLower,blendShapes.MouthRollUpper,blendShapes.MouthShrugLower,blendShapes.MouthShrugUpper,blendShapes.MouthPressLeft,blendShapes.MouthPressRight,blendShapes.MouthLowerDownLeft,blendShapes.MouthLowerDownRight,blendShapes.MouthUpperUpLeft,blendShapes.MouthUpperUpRight,blendShapes.BrowDownLeft,blendShapes.BrowDownRight,blendShapes.BrowInnerUp,blendShapes.BrowOuterUpLeft,blendShapes.BrowOuterUpRight,blendShapes.CheekPuff,blendShapes.CheekSquintLeft,blendShapes.CheekSquintRight,blendShapes.NoseSneerLeft,blendShapes.NoseSneerRight,blendShapes.TongueOut,blendShapes.HeadRoll,blendShapes.HeadPitch,blendShapes.HeadYaw
10,0.3333333333333333,0.026008879765868187,0.0,0.0,0.0,0.0,0.0,0.0015459955902770162,0.02910812757909298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003603702876716852,0.031739961355924606,0.08471028506755829,0.0,0.0,0.0,0.0,0.004514811094850302,0.1770971715450287,0.19434258341789246,0.0,0.008553474210202694,0.14268739521503448,0.14648979902267456,0.06792128831148148,0.07637494057416916,0.0007094948668964207,0.12618504464626312,0.0,0.10519880056381226,0.007757252547889948,0.0,0.11167237907648087,0.1276722103357315,0.1272946149110794,0.1122797280550003,0.049644190818071365,0.05678120255470276,0.0375015065073967,0.017941512167453766,0.0,0.0,0.0,0.0,0.008861313574016094,0.0,0.0,0.0,0.0,0.0
11,0.36666666666666664,0.02634400688111782,0.0,0.0,0.0,0.0,0.0,0.0015562580665573478,0.029463082551956177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02987002208828926,0.1297837346792221,0.0,0.0,0.0,0.0,0.004976203665137291,0.17260979115962982,0.1908845752477646,0.0,0.009487887844443321,0.15563610196113586,0.16094976663589478,0.07562492042779922,0.08419058471918106,0.0,0.1396460235118866,0.0,0.11208903044462204,0.00643057469278574,0.0,0.13546666502952576,0.15082761645317078,0.11679388582706451,0.10584583133459091,0.045497290790081024,0.0515144020318985,0.050317857414484024,0.017173636704683304,0.0,0.0,0.0,0.0,0.0074100918136537075,0.0,0.0,0.0,0.0,0.0
12,0.4,0.024579018354415894,0.0,0.0,0.0,0.0,0.0,0.0016105629038065672,0.027481285855174065,0.0,0.0,0.0,0.0,0.0,0.0,0.010087679140269756,0.0,0.033568449318408966,0.2188054919242859,0.0,0.0,0.0,0.0,0.005383610259741545,0.14289556443691254,0.16386133432388306,0.007254446391016245,0.017610331997275352,0.1563059389591217,0.1636064499616623,0.08876437693834305,0.09780626744031906,0.0,0.1425870954990387,0.0,0.1093965545296669,0.006252558436244726,0.0,0.13705550134181976,0.1517997831106186,0.07453349977731705,0.06984800100326538,0.03647422045469284,0.04118141904473305,0.06436246633529663,0.01679970882833004,0.0,0.0,0.0,0.0,0.0037755619268864393,0.0,0.0,0.0,0.0,0.0
13,0.43333333333333335,0.0235272366553545,0.0,0.0,0.0,0.0,0.0,0.0016885092481970787,0.026424238458275795,0.0,0.0,0.0,0.0,0.0,0.0,0.0032693110406398773,0.0,0.036486875265836716,0.253692626953125,0.0,0.0,0.0,0.0,0.005351833533495665,0.13863402605056763,0.16231697797775269,0.01857660710811615,0.027780676260590553,0.15770435333251953,0.16543450951576233,0.10184456408023834,0.11069106310606003,0.0,0.14514172077178955,0.0,0.10902916640043259,0.006684925407171249,0.0,0.12088555097579956,0.13509874045848846,0.051207344979047775,0.052126508206129074,0.029049724340438843,0.03353004902601242,0.07806389778852463,0.017360979691147804,0.0,0.0,0.0,0.0,0.0013434416614472866,0.0,0.0,0.0,0.0,0.0
14,0.4666666666666667,0.025829879567027092,0.0,0.0,0.0,0.0,0.0035753585398197174,0.0016788194188848138,0.028392046689987183,0.0,0.0,0.0,0.0,0.0,0.0,0.022681554779410362,0.00360742025077343,0.036754459142684937,0.21374373137950897,0.0,0.0,0.0,0.0,0.006091794930398464,0.12955637276172638,0.15364181995391846,0.004017573315650225,0.01103149726986885,0.13845576345920563,0.1475270390510559,0.09255662560462952,0.10024644434452057,0.0,0.12117990106344223,0.014317059889435768,0.10749129205942154,0.012112761847674847,0.0,0.08759594708681107,0.10331784933805466,0.05977528914809227,0.06559234112501144,0.02667098119854927,0.029742425307631493,0.09556543081998825,0.01939476653933525,0.003492588410153985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.5,0.029600441455841064,0.0,0.0,0.0,0.0,0.013632227666676044,0.0017320433398708701,0.031813185662031174,0.0,0.0,0.0,0.0,0.0063362023793160915,0.00010619405657052994,0.024204682558774948,0.007141610141843557,0.036709580570459366,0.1322467178106308,0.0,0.0,0.08762890845537186,0.0,0.0077669075690209866,0.12414896488189697,0.15094900131225586,0.0,0.004717567469924688,0.11421706527471542,0.12587347626686096,0.08129668235778809,0.08831873536109924,0.0,0.1029004380106926,0.05543620139360428,0.09917199611663818,0.015178038738667965,0.0,0.05223218351602554,0.06949522346258163,0.057631172239780426,0.06600451469421387,0.0293573085218668,0.030557027086615562,0.1150583028793335,0.024088473990559578,0.010874002240598202,0.0,0.0,0.0,0.0,0.0002497636014595628,0.0,0.0,0.0,0.0
16,0.5333333333333333,0.03338508680462837,0.0,0.0,0.0,0.0,0.02863316796720028,0.002042151987552643,0.03508276492357254,0.0,0.0,0.0,0.0,0.020697588101029396,0.000619158148765564,0.03773265704512596,0.009572148323059082,0.034798938781023026,0.1012692078948021,0.0,0.0,0.20105667412281036,0.0,0.008176500909030437,0.11093821376562119,0.1385881006717682,0.011017827317118645,0.014305349439382553,0.08389085531234741,0.09728033095598221,0.07045666873455048,0.07715990394353867,0.0,0.08948652446269989,0.08370483666658401,0.08901310712099075,0.01587393693625927,0.0,0.028246883302927017,0.046285759657621384,0.06156985089182854,0.0705091580748558,0.03560652211308479,0.035397060215473175,0.12487277388572693,0.02591228485107422,0.014341105706989765,0.0,0.0,0.0,0.0,0.0027152670081704855,0.0,0.0,0.0,0.0
17,0.5666666666666667,0.035706594586372375,0.0,0.0,0.0,0.0,0.04404086992144585,0.002831034827977419,0.03707168623805046,0.0,0.0,0.0,0.0,0.036853209137916565,0.0015432180371135473,0.0348636656999588,0.00790135096758604,0.0342802032828331,0.10454476624727249,0.0,0.013893942348659039,0.2633059620857239,0.0,0.008793985471129417,0.09547179192304611,0.12397114932537079,0.028565840795636177,0.03207975998520851,0.05811066925525665,0.07152950763702393,0.0617215596139431,0.06854278594255447,0.0,0.08497228473424911,0.09318429976701736,0.07434248179197311,0.015598236583173275,0.0,0.009780319407582283,0.027615590021014214,0.05566437914967537,0.0637260302901268,0.04150095582008362,0.040041182190179825,0.1294151097536087,0.02636994794011116,0.016258366405963898,0.0,0.0,0.0,0.0,0.003778865560889244,0.0,0.0,0.0,0.0
18,0.6,0.037038322538137436,0.0,0.0,0.0,0.0,0.05771420896053314,0.0036733243614435196,0.038148004561662674,0.0,0.0,0.0,0.0,0.05221972614526749,0.0024759522639214993,0.0481407605111599,0.004805415868759155,0.0333343930542469,0.119843490421772,0.0,0.032908227294683456,0.2766870856285095,0.0,0.009989569894969463,0.08873146772384644,0.11699389666318893,0.05136797949671745,0.05504770576953888,0.039579786360263824,0.05205925181508064,0.05635992810130119,0.06317280977964401,0.0,0.08437617868185043,0.08313378691673279,0.059081077575683594,0.015435519628226757,0.0,0.0,0.017656756564974785,0.04446001350879669,0.05227537825703621,0.04688858985900879,0.04471899941563606,0.13063953816890717,0.02620110660791397,0.016811547800898552,0.0,0.0,0.0,0.0,0.00456432206556201,0.0,0.0,0.0,0.0
19,0.6333333333333333,0.03688858076930046,0.0,0.0,0.0,0.0,0.06699202209711075,0.004711058456450701,0.037777818739414215,0.0,0.0,0.0,0.0,0.06351213157176971,0.0035618895199149847,0.051109787076711655,0.004372844006866217,0.03175612911581993,0.1265726536512375,0.0,0.029501071199774742,0.26536327600479126,0.0,0.009972571395337582,0.08424177020788193,0.11125925928354263,0.07280982285737991,0.0768582820892334,0.024948250502347946,0.035849642008543015,0.054919030517339706,0.06133347377181053,0.0,0.08168045431375504,0.07642575353384018,0.04696024954319,0.014693927951157093,0.0,0.0,0.016462065279483795,0.0324651263654232,0.04215490445494652,0.050711490213871,0.04796670377254486,0.1283632069826126,0.025484183803200722,0.016962634399533272,0.0,0.0,0.0,0.0,0.005038221832364798,0.0,0.0,0.0,0.0
20,0.6666666666666666,0.03637363761663437,0.0,0.0,0.0,0.0,0.07121249288320541,0.0052339802496135235,0.037235524505376816,0.0,0.0,0.0,0.0,0.06860962510108948,0.004073728807270527,0.03893832117319107,0.006328658666461706,0.030834486708045006,0.10858318209648132,0.0,0.0,0.2357463240623474,0.0,0.008346393704414368,0.09005741775035858,0.1135159507393837,0.07665417343378067,0.08238482475280762,0.016009638085961342,0.024776173755526543,0.055662740021944046,0.061496831476688385,0.0,0.07792641222476959,0.07519178092479706,0.04484963417053223,0.01382146030664444,0.0,0.0,0.015961622819304466,0.03806926682591438,0.04827927425503731,0.053570136427879333,0.05071796476840973,0.12205003201961517,0.021896712481975555,0.013358188793063164,0.0,0.0,0.0,0.0,0.004310872871428728,0.0,0.0,0.0,0.0
21,0.7,0.03377307951450348,0.0,0.0,0.0,0.0,0.07166825979948044,0.005943958647549152,0.03472595661878586,0.0,0.0,0.0,0.0,0.0683002844452858,0.004725453443825245,0.0185713991522789,0.008558168075978756,0.03076266311109066,0.08238615095615387,0.0,0.0,0.17272122204303741,0.0,0.00577406445518136,0.0958540290594101,0.11616478860378265,0.06637720763683319,0.07367489486932755,0.016350070014595985,0.023045696318149567,0.05649114400148392,0.06172792240977287,0.0,0.07637649774551392,0.08223916590213776,0.04224318265914917,0.011378630064427853,0.0,0.0,0.01333190780133009,0.03716064617037773,0.04577859863638878,0.05419393256306648,0.051508449018001556,0.11335279792547226,0.018823541700839996,0.010217191651463509,0.0,0.0,0.0,0.0,0.002273234073072672,0.0,0.0,0.0,0.0
22,0.7333333333333333,0.032200224697589874,0.0,0.0,0.0,0.0,0.07035593688488007,0.005734707694500685,0.03311695531010628,0.0,0.0,0.0,0.0,0.06449799984693527,0.004497391637414694,0.0,0.008979280479252338,0.02869354747235775,0.06770796328783035,0.0,0.0,0.08017237484455109,0.0,0.0035796407610177994,0.10690870881080627,0.12462153285741806,0.03600655496120453,0.04379212483763695,0.025571616366505623,0.03046734258532524,0.054700691252946854,0.059216659516096115,0.0,0.07077420502901077,0.10674753785133362,0.04201188310980797,0.00877974834293127,0.0,0.0,0.008845637552440166,0.0365995429456234,0.04567677900195122,0.05465345457196236,0.051939282566308975,0.10408488661050797,0.013869117014110088,0.005869871471077204,0.0,0.0,0.0,0.0,0.0015886822948232293,0.0,0.0,0.0,0.0
23,0.7666666666666667,0.030598433688282967,0.0,0.0,0.0,0.0,0.07030253112316132,0.005317528732120991,0.0315210185945034,0.0,0.0,0.0,0.0,0.06105061247944832,0.004040686413645744,0.0,0.007060122676193714,0.02368614822626114,0.054458245635032654,0.0,0.0,0.0,0.00012006551696686074,0.0020436651539057493,0.12334493547677994,0.13838696479797363,0.0,0.0069335997104644775,0.04155801609158516,0.04490368068218231,0.048524241894483566,0.05239682272076607,0.0,0.06400465220212936,0.1342875063419342,0.041096001863479614,0.005832128692418337,0.0,0.0,0.004166674800217152,0.03794049844145775,0.04601619020104408,0.05547262728214264,0.05241867154836655,0.09523923695087433,0.008375653065741062,0.0014625448966398835,0.0,0.0,0.0,0.0,0.001490510650910437,0.0,0.0,0.0,0.0
24,0.8,0.029671087861061096,0.0,0.0,0.0,0.0,0.06466811895370483,0.004298296757042408,0.030709967017173767,0.0,0.0,0.0,0.0,0.05275619775056839,0.0029658558778464794,0.0,2.7763244361267425e-05,0.015486568212509155,0.050555285066366196,0.0,0.0,0.0,0.0011560431448742747,0.0021741220261901617,0.1406731754541397,0.15682527422904968,0.0,0.004130501765757799,0.0672840103507042,0.0696927085518837,0.04602236673235893,0.050302740186452866,0.0,0.0669027790427208,0.1542491912841797,0.04300231859087944,0.0030515091493725777,0.0,0.0,0.0,0.03224445506930351,0.03792288526892662,0.0580604188144207,0.05524297058582306,0.08730396628379822,0.0058567035011947155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.8333333333333334,0.029993616044521332,0.0,0.0,0.0,0.0,0.04768805950880051,0.001601923257112503,0.031171737238764763,0.0,0.0,0.0,0.0,0.031436312943696976,0.0002668257802724838,0.0,0.0,0.01343665923923254,0.08174113184213638,0.0,0.0,0.0,0.005030522588640451,0.0036956313997507095,0.1693703979253769,0.18563921749591827,0.0,0.002265011891722679,0.11389808356761932,0.11261215806007385,0.04501500353217125,0.05007275566458702,0.023340614512562752,0.08078005909919739,0.1772467941045761,0.04956130310893059,0.00011584581079659984,0.0,0.0,0.0,0.018851567059755325,0.02077685110270977,0.05982556939125061,0.05722358822822571,0.07819333672523499,0.004312494304031134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.8666666666666667,0.03157288581132889,0.0,0.0,0.0,0.0,0.03634825721383095,0.0011319397017359734,0.03285500034689903,0.0,0.0,0.0,0.0,0.016899168491363525,0.0,0.0,0.0,0.01520482636988163,0.10255429148674011,0.0,0.0,0.0,0.005510464310646057,0.004483462776988745,0.1757117062807083,0.19327320158481598,0.0,0.002139671705663204,0.1434578001499176,0.1432744711637497,0.04310395568609238,0.04861309379339218,0.023244529962539673,0.0887741893529892,0.18425649404525757,0.05463410168886185,0.0,0.0,0.0,0.0,0.013211867772042751,0.013904775492846966,0.05857350304722786,0.05575275793671608,0.07706700265407562,0.004065441433340311,0.0,0.0,0.0,0.0,0.0007160324021242559,0.0,0.0,0.0,0.0,0.0
27,0.9,0.03322916477918625,0.0,0.0,0.0,0.0,0.026509270071983337,0.0010594637133181095,0.03463961184024811,0.0,0.0,0.0,0.0,0.0048512741923332214,0.0,0.0,0.0,0.017620021477341652,0.10961008071899414,0.0,0.0,0.0,0.00402595940977335,0.004283411893993616,0.17841270565986633,0.19758863747119904,0.0,0.0022741411812603474,0.16411900520324707,0.1656796932220459,0.04161561280488968,0.0475192628800869,0.01702798344194889,0.09342456609010696,0.1782582700252533,0.060732513666152954,0.0008082995191216469,0.0,0.0,0.0,0.01622653193771839,0.016002079471945763,0.0572081059217453,0.054610468447208405,0.07769457995891571,0.0044579640962183475,0.0,0.0,0.0,0.0,0.0011628242209553719,0.0,0.0,0.0,0.0,0.0
28,0.9333333333333333,0.03320344164967537,0.0,0.0,0.0,0.0,0.022987239062786102,0.0011116763344034553,0.034646712243556976,0.0,0.0,0.0,0.0,0.0003862157464027405,0.0,0.0,0.0,0.018301289528608322,0.11080334335565567,0.0,0.0,0.0,0.0013321147998794913,0.00240837293677032,0.16687242686748505,0.18738283216953278,0.0,0.002647572197020054,0.17228485643863678,0.1762281358242035,0.04178858548402786,0.04761841893196106,0.01242975052446127,0.09737442433834076,0.16654962301254272,0.061399586498737335,0.0005671457038260996,0.0,0.0,0.0,0.013103055767714977,0.013849059119820595,0.0559566505253315,0.05334906652569771,0.07829822599887848,0.00486396299675107,0.0,0.0,0.0,0.0,0.0007758432766422629,0.0,0.0,0.0,0.0,0.0
29,0.9666666666666667,0.03240670636296272,0.0,0.0,0.0,0.0,0.023692414164543152,0.0011434322223067284,0.03380157798528671,0.0,0.0,0.0,0.0,0.00016736239194869995,0.0,0.0,0.0,0.01735660433769226,0.08773451298475266,0.0,0.0,0.0,0.00014149882190395147,0.0015298561193048954,0.1555168181657791,0.1772131472826004,0.0,0.0027517424896359444,0.17249861359596252,0.1781841516494751,0.040205080062150955,0.04580306634306908,0.004560508299618959,0.09434234350919724,0.1637527197599411,0.06107494235038757,0.0010523184901103377,0.0,0.0,0.0,0.01776837557554245,0.019279224798083305,0.054376423358917236,0.0515313446521759,0.07932670414447784,0.004812231753021479,0.0,0.0,0.0,0.0,0.00017781891801860183,0.0,0.0,0.0,0.0,0.0
30,1.0,0.03357570990920067,0.0,0.0,0.0,0.0,0.03591765835881233,0.0012407929170876741,0.034817714244127274,0.0,0.0,0.0,0.0,0.011599891819059849,0.00010166759602725506,0.010399398393929005,0.004978083539754152,0.021938828751444817,0.050741713494062424,0.0,0.0,0.0,0.0,0.0024005165323615074,0.14262546598911285,0.16569174826145172,0.0,0.004335463512688875,0.14644640684127808,0.1557878851890564,0.03947976231575012,0.044835254549980164,0.0,0.0800388976931572,0.16995063424110413,0.060989733785390854,0.0034033816773444414,0.0,0.0,0.005627484992146492,0.04352569952607155,0.04782561585307121,0.05399789661169052,0.051185909658670425,0.08165532350540161,0.00582070043310523,0.0006869250792078674,0.0,0.0,0.0,0.0,0.0014362619258463383,0.0,0.0,0.0,0.0
31,1.0333333333333334,0.03501250967383385,0.0,0.0,0.0,0.0,0.04831942170858383,0.0018324623815715313,0.036239542067050934,0.0,0.0,0.0,0.0,0.025072628632187843,0.0006611484568566084,0.0601990781724453,0.010558780282735825,0.025679782032966614,0.03586390241980553,0.0,0.0,0.06123912334442139,0.0,0.0037983357906341553,0.1316833198070526,0.15546682476997375,0.0,0.005301132332533598,0.11384698748588562,0.1258171945810318,0.04242280125617981,0.04801541566848755,0.0,0.06001638248562813,0.1731927990913391,0.06195807084441185,0.006145396735519171,0.0,0.002314622513949871,0.012408018112182617,0.058506663888692856,0.06460205465555191,0.0547354593873024,0.05188779905438423,0.08705207705497742,0.010686560533940792,0.005197875201702118,0.0,0.0,0.0,0.0,0.0013020498445257545,0.0,0.0,0.0,0.0
